,CVEno,pubdate,CVSS,category,SLA,jobtype,team1,team2,team3,totaltime
6532,6533,2017-11-06 08:29:00,8.8,high,7,concurrent,2,6,3,11
6533,6534,2017-12-20 14:29:00,8.8,high,7,sequential,2,2,0,4
6534,6535,2017-12-20 14:29:00,8.8,high,7,concurrent,0,6,2,8
6535,6536,2017-12-20 14:29:00,6.5,medium,14,concurrent,5,3,3,11
6536,6537,2017-12-20 14:29:00,6.5,medium,14,concurrent,3,3,3,9
6537,6538,2017-12-20 14:29:00,8.8,high,7,concurrent,2,0,1,3
6538,6539,2017-12-20 14:29:00,8.8,high,7,concurrent,1,7,3,11
6539,6540,2017-12-20 14:29:00,8.8,high,7,concurrent,4,0,3,7
6540,6541,2017-12-20 14:29:00,8.8,high,7,concurrent,0,4,0,4
6541,6542,2017-12-20 14:29:00,6.5,medium,14,sequential,3,0,1,4
6542,6543,2017-12-20 14:29:00,6.5,medium,14,concurrent,4,1,2,7
6543,6544,2017-12-20 14:29:00,8.8,high,7,concurrent,1,0,3,4
6544,6545,2017-12-20 14:29:00,8.8,high,7,concurrent,0,3,2,5
6545,6546,2017-12-20 14:29:00,8.8,high,7,concurrent,3,4,3,10
6546,6547,2017-12-20 14:29:00,6.5,medium,14,concurrent,0,2,3,5
6547,6548,2017-12-20 14:29:00,8.8,high,7,sequential,4,3,3,10
6548,6549,2017-12-20 14:29:00,8.8,high,7,concurrent,0,3,0,3
6549,6550,2017-12-20 14:29:00,8.8,high,7,concurrent,3,2,3,8
6550,6551,2017-12-20 14:29:00,6.5,medium,14,concurrent,3,3,3,9
6551,6552,2017-12-20 14:29:00,6.5,medium,14,concurrent,2,3,0,5
6552,6553,2018-01-23 01:29:00,8.8,high,7,concurrent,3,1,2,6
6553,6554,2018-01-23 01:29:00,6.5,medium,14,sequential,4,4,3,11
6554,6555,2018-01-23 01:29:00,6.5,medium,14,concurrent,5,2,0,7
6555,6556,2018-01-23 01:29:00,6.5,medium,14,concurrent,5,6,3,14
6556,6557,2018-01-23 01:29:00,6.5,medium,14,sequential,0,7,2,9
6557,6558,2018-01-23 01:29:00,6.5,medium,14,concurrent,0,4,1,5
6558,6559,2018-01-23 01:29:00,6.5,medium,14,concurrent,4,3,0,7
6559,6560,2018-01-23 01:29:00,9.8,critical,3,concurrent,3,3,0,6
6560,6561,2018-01-23 01:29:00,8.8,high,7,concurrent,0,1,2,3
6561,6562,2018-01-23 01:29:00,6.5,medium,14,concurrent,2,0,1,3
6562,6563,2018-01-23 01:29:00,6.5,medium,14,concurrent,0,4,2,6
6563,6564,2018-01-23 01:29:00,6.5,medium,14,concurrent,1,7,3,11
6564,6565,2018-01-23 01:29:00,8.8,high,7,sequential,2,6,1,9
6565,6566,2018-01-23 01:29:00,8.8,high,7,concurrent,1,2,3,6
6566,6567,2018-01-23 01:29:00,6.5,medium,14,concurrent,0,1,2,3
6567,6568,2018-01-23 01:29:00,6.5,medium,14,concurrent,0,4,0,4
6568,6569,2018-01-23 01:29:00,8.8,high,7,sequential,3,7,0,10
6569,6570,2018-01-23 01:29:00,7.5,high,7,concurrent,0,7,1,8
6570,6571,2018-01-23 01:29:00,9.8,critical,3,concurrent,2,1,1,4
6571,6572,2018-01-23 01:29:00,7.5,high,7,concurrent,2,2,2,6
6572,6573,2018-01-23 01:29:00,9.8,critical,3,concurrent,2,6,3,11
6573,6574,2017-12-01 17:29:00,5.5,medium,14,concurrent,4,1,3,8
6574,6575,2017-12-01 17:29:00,7.5,high,7,concurrent,2,2,3,7
6575,6576,2017-11-21 13:29:00,9.8,critical,3,concurrent,5,5,1,11
6576,6577,2018-03-30 21:29:00,9.8,critical,3,concurrent,4,1,0,5
6577,6578,2017-11-08 03:29:00,9.8,critical,3,concurrent,5,7,0,12
6578,6579,2017-11-08 03:29:00,9.8,critical,3,concurrent,2,6,0,8
6579,6580,2017-11-08 03:29:00,9.8,critical,3,sequential,0,7,1,8
6580,6581,2017-11-10 02:29:00,4.3,medium,14,concurrent,2,5,3,10
6581,6582,2017-11-10 02:29:00,9.8,critical,3,concurrent,2,1,0,3
6582,6583,2017-11-06 22:29:00,5.4,medium,14,concurrent,1,6,3,10
6583,6584,2017-11-06 22:29:00,5.4,medium,14,concurrent,3,4,1,8
6584,6585,2017-11-06 22:29:00,4.4,medium,14,concurrent,3,4,2,9
6585,6586,2017-11-06 23:29:00,9.8,critical,3,concurrent,3,2,0,5
6587,6588,2018-01-04 17:29:00,5.9,medium,14,concurrent,1,5,3,9
6588,6589,2017-11-07 20:29:00,7.2,high,7,concurrent,5,0,1,6
6589,6590,2017-11-07 21:29:00,7.5,high,7,concurrent,2,6,3,11
6590,6591,2017-11-07 23:29:00,6.6,medium,14,concurrent,2,3,0,5
6591,6592,2017-11-07 23:29:00,6.6,medium,14,concurrent,1,7,2,10
6592,6593,2017-11-07 23:29:00,6.6,medium,14,concurrent,0,3,2,5
6593,6594,2017-11-07 23:29:00,6.6,medium,14,concurrent,2,7,1,10
6594,6595,2017-11-07 23:29:00,6.6,medium,14,concurrent,0,3,1,4
6595,6596,2017-11-07 23:29:00,6.6,medium,14,concurrent,0,6,3,9
6596,6597,2017-11-07 23:29:00,6.6,medium,14,concurrent,1,2,0,3
6597,6598,2018-01-04 17:29:00,5.9,medium,14,sequential,5,1,3,9
6598,6599,2017-11-07 23:29:00,6.6,medium,14,sequential,5,5,0,10
6599,6600,2017-11-09 14:29:00,7.8,high,7,concurrent,3,7,2,12
6600,6601,2018-06-13 16:29:00,6.1,medium,14,concurrent,2,3,3,8
6603,6604,2017-11-08 05:29:00,7.8,high,7,sequential,1,7,0,8
6604,6605,2018-01-09 20:29:00,8.1,high,7,concurrent,1,2,0,3
6605,6606,2017-11-08 05:29:00,7.2,high,7,concurrent,4,6,1,11
6606,6607,2017-11-08 05:29:00,4.9,medium,14,concurrent,5,7,3,15
6607,6608,2017-11-08 06:29:00,5.5,medium,14,concurrent,1,6,0,7
6608,6609,2017-11-21 14:29:00,8.8,high,7,concurrent,0,3,1,4
6609,6610,2017-11-08 17:29:00,6.1,medium,14,concurrent,2,0,2,4
6610,6611,2018-01-05 16:29:00,8.8,high,7,concurrent,2,6,3,11
6611,6612,2017-11-08 18:29:00,7.8,high,7,concurrent,0,6,1,7
6612,6613,2017-11-09 00:29:00,8.8,high,7,concurrent,1,5,1,7
6613,6614,2018-02-19 19:29:00,7.8,high,7,concurrent,5,6,1,12
6614,6615,2017-11-09 00:29:00,8.8,high,7,concurrent,3,0,0,3
6615,6616,2017-11-09 00:29:00,5.9,medium,14,concurrent,0,6,0,6
6616,6617,2017-11-09 04:29:00,5.3,medium,14,concurrent,1,5,3,9
6617,6618,2017-11-09 04:29:00,8.0,high,7,concurrent,3,6,3,12
6618,6619,2017-12-12 14:29:00,4.7,medium,14,concurrent,2,3,1,6
6619,6620,2017-12-12 14:29:00,6.1,medium,14,concurrent,4,2,2,8
6620,6621,2018-01-09 20:29:00,6.1,medium,14,concurrent,1,3,0,4
6621,6622,2017-12-12 14:29:00,7.5,high,7,concurrent,4,7,3,14
6622,6623,2017-12-12 14:29:00,6.1,medium,14,concurrent,0,6,2,8
6623,6624,2017-12-12 14:29:00,7.2,high,7,concurrent,5,4,1,10
6624,6625,2017-12-12 14:29:00,6.5,medium,14,concurrent,2,0,2,4
6625,6626,2017-12-12 14:29:00,9.8,critical,3,concurrent,0,5,0,5
6626,6627,2017-12-12 14:29:00,6.1,medium,14,concurrent,4,4,3,11
6627,6628,2017-12-12 14:29:00,5.3,medium,14,concurrent,4,5,1,10
6628,6629,2017-12-12 14:29:00,8.8,high,7,concurrent,3,3,0,6
6629,6630,2018-01-04 17:29:00,3.7,low,30,concurrent,1,1,2,4
6630,6631,2017-12-12 14:29:00,7.8,high,7,concurrent,3,3,0,6
6631,6632,2017-12-12 14:29:00,6.5,medium,14,concurrent,4,3,3,10
6632,6633,2018-01-09 20:29:00,9.8,critical,3,concurrent,5,1,1,7
6633,6634,2018-07-11 16:29:00,7.2,high,7,concurrent,4,6,0,10
6634,6635,2018-01-09 20:29:00,7.5,high,7,concurrent,4,6,0,10
6635,6636,2018-07-11 16:29:00,4.8,medium,14,concurrent,0,3,1,4
6636,6637,2017-11-09 18:29:00,5.5,medium,14,sequential,0,6,3,9
6638,6639,2017-11-16 21:29:00,7.5,high,7,sequential,0,2,0,2
6639,6640,2018-01-05 08:29:00,9.8,critical,3,concurrent,4,3,0,7
6640,6641,2017-12-20 19:29:00,8.6,high,7,concurrent,5,1,3,9
6641,6642,2018-06-27 19:29:00,5.9,medium,14,concurrent,5,1,1,7
6642,6643,2017-11-16 21:29:00,7.5,high,7,sequential,3,5,3,11
6643,6644,2018-01-04 17:29:00,8.8,high,7,concurrent,1,0,3,4
6644,6645,2018-01-05 08:29:00,7.5,high,7,sequential,2,6,2,10
6645,6646,2017-12-04 15:29:00,6.1,medium,14,concurrent,4,7,1,12
6646,6647,2017-12-11 16:29:00,6.1,medium,14,sequential,0,4,3,7
6647,6648,2018-01-05 08:29:00,9.8,critical,3,concurrent,2,7,0,9
6648,6649,2017-12-20 19:29:00,9.8,critical,3,sequential,1,0,3,4
6649,6650,2018-06-27 19:29:00,9.1,critical,3,concurrent,1,6,2,9
6650,6651,2017-12-22 02:29:00,9.1,critical,3,concurrent,5,6,0,11
6651,6652,2018-01-05 08:29:00,7.5,high,7,concurrent,3,0,3,6
6652,6653,2018-01-04 17:29:00,6.1,medium,14,concurrent,5,5,3,13
6653,6654,2017-12-20 19:29:00,8.8,high,7,concurrent,3,2,2,7
6654,6655,2018-01-12 02:29:00,6.5,medium,14,concurrent,0,1,2,3
6655,6656,2017-12-20 19:29:00,5.3,medium,14,concurrent,3,0,3,6
6656,6657,2017-12-20 19:29:00,5.3,medium,14,sequential,3,6,1,10
6657,6658,2018-01-12 02:29:00,7.5,high,7,concurrent,2,3,1,6
6658,6659,2018-01-12 20:29:00,7.8,high,7,concurrent,3,4,3,10
6659,6660,2018-01-12 20:29:00,7.8,high,7,concurrent,5,4,1,10
6660,6661,2018-01-09 21:29:00,10.0,critical,3,concurrent,2,6,2,10
6661,6662,2018-01-12 20:29:00,5.3,medium,14,concurrent,0,2,3,5
6662,6663,2018-01-12 20:29:00,9.8,critical,3,concurrent,5,3,2,10
6664,6665,2018-03-15 23:29:00,7.8,high,7,concurrent,0,2,0,2
6665,6666,2018-03-15 23:29:00,7.8,high,7,concurrent,1,1,3,5
6667,6668,2018-03-15 23:29:00,7.8,high,7,concurrent,0,7,3,10
6668,6669,2018-03-15 23:29:00,7.8,high,7,concurrent,5,6,0,11
6669,6670,2018-01-05 08:29:00,7.5,high,7,concurrent,5,1,0,6
6670,6671,2017-11-10 02:29:00,5.3,medium,14,concurrent,4,5,2,11
6671,6672,2018-02-19 14:29:00,6.1,medium,14,concurrent,3,4,0,7
6672,6673,2018-02-19 14:29:00,8.8,high,7,concurrent,5,2,3,10
6673,6674,2017-11-09 21:29:00,7.8,high,7,concurrent,4,6,3,13
6674,6675,2017-11-09 22:29:00,4.8,medium,14,concurrent,3,3,1,7
6675,6676,2017-11-09 22:29:00,5.9,medium,14,sequential,2,2,2,6
6676,6677,2017-11-10 09:29:00,6.1,medium,14,concurrent,0,3,1,4
6677,6678,2017-11-10 09:29:00,6.1,medium,14,concurrent,0,1,0,1
6678,6679,2017-11-10 09:29:00,7.5,high,7,concurrent,4,3,3,10
6679,6680,2017-11-10 09:29:00,9.8,critical,3,concurrent,3,7,1,11
6680,6681,2017-11-10 09:29:00,9.8,critical,3,concurrent,3,5,2,10
6681,6682,2017-11-10 16:29:00,6.1,medium,14,concurrent,4,3,0,7
6682,6683,2017-12-22 14:29:00,6.5,medium,14,concurrent,1,5,1,7
6683,6684,2018-02-27 15:29:00,5.4,medium,14,concurrent,0,5,3,8
6684,6685,2017-12-27 17:29:00,4.8,medium,14,concurrent,2,2,3,7
6685,6686,2018-02-23 22:29:00,5.3,medium,14,concurrent,1,2,0,3
6686,6687,2018-03-22 12:29:00,7.8,high,7,concurrent,2,6,2,10
6687,6688,2018-02-27 15:29:00,6.5,medium,14,concurrent,4,1,3,8
6688,6689,2018-03-22 14:29:00,6.1,medium,14,concurrent,3,4,1,8
6689,6690,2018-03-22 14:29:00,8.8,high,7,sequential,4,6,2,12
6690,6691,2018-07-05 13:29:00,8.8,high,7,concurrent,4,5,3,12
6691,6692,2017-12-15 18:29:00,8.1,high,7,sequential,0,4,3,7
6692,6693,2017-11-16 15:29:00,7.8,high,7,concurrent,3,3,1,7
6693,6694,2017-11-27 21:29:00,5.4,medium,14,concurrent,0,5,0,5
6694,6695,2017-11-10 23:29:00,9.8,critical,3,concurrent,1,2,2,5
6695,6696,2017-11-10 23:29:00,5.4,medium,14,concurrent,1,4,2,7
6696,6697,2017-11-10 23:29:00,6.1,medium,14,sequential,5,2,3,10
6697,6698,2017-11-10 23:29:00,9.8,critical,3,concurrent,1,7,0,8
6698,6699,2017-11-10 23:29:00,6.1,medium,14,concurrent,1,6,1,8
6699,6700,2017-11-10 23:29:00,6.1,medium,14,concurrent,4,5,0,9
6700,6701,2017-12-19 15:29:00,6.5,medium,14,concurrent,2,1,2,5
6701,6702,2017-12-15 18:29:00,6.5,medium,14,concurrent,2,7,1,10
6702,6703,2017-12-15 18:29:00,7.2,high,7,concurrent,5,3,0,8
6703,6704,2017-12-11 02:29:00,4.8,medium,14,concurrent,4,2,1,7
6706,6707,2017-11-13 09:29:00,5.4,medium,14,concurrent,4,1,0,5
6707,6708,2017-11-12 05:29:00,7.8,high,7,concurrent,2,6,2,10
6708,6709,2017-11-12 05:29:00,5.5,medium,14,concurrent,5,2,0,7
6709,6710,2017-11-12 18:29:00,7.8,high,7,concurrent,5,2,1,8
6710,6711,2017-11-12 18:29:00,7.8,high,7,concurrent,3,5,2,10
6711,6712,2017-11-12 18:29:00,5.4,medium,14,concurrent,4,7,0,11
6712,6713,2017-11-12 18:29:00,5.4,medium,14,concurrent,1,0,3,4
6713,6714,2017-11-13 09:29:00,5.4,medium,14,concurrent,5,5,0,10
6714,6715,2017-11-13 16:29:00,5.4,medium,14,concurrent,0,4,3,7
6715,6716,2017-11-13 17:29:00,7.5,high,7,concurrent,0,6,0,6
6716,6717,2017-11-13 20:29:00,4.3,medium,14,concurrent,4,1,0,5
6717,6718,2017-11-13 21:29:00,5.5,medium,14,concurrent,1,1,1,3
6718,6719,2017-11-13 21:29:00,7.5,high,7,concurrent,3,3,0,6
6719,6720,2017-11-13 21:29:00,5.4,medium,14,concurrent,5,6,3,14
6720,6721,2017-11-13 21:29:00,5.5,medium,14,concurrent,0,0,1,1
6721,6722,2018-01-11 17:29:00,3.3,low,30,sequential,1,3,1,5
6722,6723,2017-11-14 03:29:00,5.4,medium,14,sequential,2,3,3,8
6723,6724,2018-02-26 22:29:00,5.5,medium,14,concurrent,4,0,3,7
6724,6725,2018-02-26 22:29:00,5.5,medium,14,concurrent,2,4,0,6
6725,6726,2017-11-14 19:29:00,6.1,medium,14,concurrent,0,1,1,2
6726,6727,2018-07-05 20:29:00,6.5,medium,14,concurrent,5,0,2,7
6727,6728,2017-12-20 17:29:00,6.5,medium,14,concurrent,0,2,3,5
6728,6729,2017-11-17 17:29:00,5.4,medium,14,concurrent,4,6,2,12
6729,6730,2018-02-14 15:29:00,5.4,medium,14,concurrent,0,4,0,4
6730,6731,2017-11-14 21:29:00,9.8,critical,3,concurrent,1,2,3,6
6731,6732,2017-11-15 03:29:00,5.4,medium,14,concurrent,5,3,3,11
6732,6733,2017-11-15 08:29:00,7.8,high,7,concurrent,3,4,3,10
6733,6734,2017-11-15 08:29:00,7.8,high,7,concurrent,2,2,2,6
6734,6735,2017-11-15 08:29:00,7.8,high,7,concurrent,3,2,3,8
6735,6736,2017-11-15 08:29:00,7.8,high,7,concurrent,3,1,3,7
6736,6737,2017-12-11 21:29:00,5.4,medium,14,concurrent,4,4,2,10
6737,6738,2017-11-15 08:29:00,7.8,high,7,concurrent,2,6,2,10
6738,6739,2017-11-15 08:29:00,7.8,high,7,concurrent,3,0,2,5
6739,6740,2017-11-15 08:29:00,7.8,high,7,concurrent,1,4,2,7
6740,6741,2017-11-15 09:29:00,6.1,medium,14,concurrent,0,6,3,9
6741,6742,2017-11-16 02:29:00,7.8,high,7,concurrent,5,0,1,6
6742,6743,2018-02-20 06:29:00,7.5,high,7,concurrent,0,0,3,3
6743,6744,2017-11-16 02:29:00,6.1,medium,14,sequential,3,1,2,6
6744,6745,2017-11-16 02:29:00,7.8,high,7,concurrent,4,1,3,8
6745,6746,2018-03-29 22:29:00,7.0,high,7,concurrent,4,1,3,8
6746,6747,2017-11-21 08:29:00,9.8,critical,3,concurrent,5,6,1,12
6747,6748,2017-11-16 03:29:00,6.1,medium,14,concurrent,5,4,1,10
6748,6749,2017-11-16 03:29:00,4.8,medium,14,concurrent,3,3,3,9
6749,6750,2017-11-16 21:29:00,5.4,medium,14,concurrent,0,6,1,7
6750,6751,2017-11-16 15:29:00,9.8,critical,3,concurrent,2,1,2,5
6751,6752,2017-11-17 20:29:00,10.0,critical,3,concurrent,2,0,0,2
6752,6753,2017-11-16 17:29:00,9.8,critical,3,concurrent,0,4,3,7
6753,6754,2017-11-16 17:29:00,9.8,critical,3,concurrent,1,4,0,5
6754,6755,2017-11-16 17:29:00,9.8,critical,3,concurrent,3,2,3,8
6755,6756,2017-11-16 17:29:00,9.8,critical,3,concurrent,1,4,2,7
6756,6757,2017-11-16 17:29:00,9.8,critical,3,sequential,3,6,2,11
6757,6758,2017-11-16 17:29:00,9.8,critical,3,concurrent,4,3,1,8
6758,6759,2017-11-16 17:29:00,8.1,high,7,concurrent,4,2,1,7
6759,6760,2017-11-16 17:29:00,8.1,high,7,concurrent,3,5,2,10
6760,6761,2017-12-08 17:29:00,7.5,high,7,concurrent,0,7,3,10
6762,6763,2017-12-05 16:29:00,6.1,medium,14,concurrent,0,4,2,6
6763,6764,2017-12-05 16:29:00,8.5,high,7,concurrent,5,2,2,9
6764,6765,2018-01-31 14:29:00,6.8,medium,14,concurrent,3,6,3,12
6765,6766,2018-06-28 14:29:00,6.5,medium,14,concurrent,1,4,3,8
6766,6767,2018-05-14 13:29:00,6.1,medium,14,concurrent,1,6,1,8
6767,6768,2018-02-01 04:29:00,9.8,critical,3,concurrent,3,0,1,4
6768,6769,2018-01-12 14:29:00,4.3,medium,14,concurrent,0,3,2,5
6769,6770,2018-01-18 18:29:00,6.1,medium,14,concurrent,4,2,2,8
6770,6771,2018-01-12 14:29:00,6.1,medium,14,concurrent,3,3,3,9
6771,6772,2018-01-17 14:29:00,5.3,medium,14,concurrent,0,5,2,7
6772,6773,2017-11-16 21:29:00,6.1,medium,14,concurrent,5,5,0,10
6773,6774,2017-11-16 21:29:00,6.5,medium,14,concurrent,0,6,1,7
6774,6775,2017-11-17 09:29:00,5.5,medium,14,concurrent,4,4,2,10
6775,6776,2017-11-17 09:29:00,7.8,high,7,concurrent,2,2,0,4
6776,6777,2017-11-17 09:29:00,6.6,medium,14,concurrent,2,2,1,5
6777,6778,2017-11-17 09:29:00,6.6,medium,14,concurrent,5,2,2,9
6778,6779,2017-11-17 09:29:00,9.8,critical,3,concurrent,3,3,1,7
6779,6780,2018-03-29 22:29:00,7.8,high,7,concurrent,1,7,0,8
6780,6781,2017-11-17 16:29:00,7.5,high,7,concurrent,3,5,1,9
6781,6782,2017-12-29 15:29:00,6.1,medium,14,concurrent,5,6,2,13
6782,6783,2017-11-17 17:29:00,7.5,high,7,sequential,4,5,1,10
6783,6784,2018-01-10 18:29:00,6.1,medium,14,concurrent,4,7,2,13
6784,6785,2017-11-22 22:29:00,7.8,high,7,sequential,5,5,2,12
6785,6786,2017-11-27 21:29:00,5.4,medium,14,sequential,3,2,2,7
6786,6787,2017-11-17 21:29:00,6.1,medium,14,concurrent,0,0,0,0
6787,6788,2017-11-18 13:29:00,6.1,medium,14,concurrent,2,6,0,8
6788,6789,2017-11-18 18:29:00,7.8,high,7,concurrent,1,4,3,8
6789,6790,2017-11-18 18:29:00,6.5,medium,14,concurrent,0,7,2,9
6790,6791,2017-12-07 02:29:00,6.1,medium,14,concurrent,5,1,1,7
6791,6792,2018-01-12 17:29:00,9.8,critical,3,concurrent,3,3,0,6
6792,6793,2018-01-12 17:29:00,8.8,high,7,concurrent,0,2,0,2
6793,6794,2018-01-12 17:29:00,9.8,critical,3,sequential,3,2,3,8
6794,6795,2017-11-27 21:29:00,5.4,medium,14,sequential,0,1,0,1
6795,6796,2018-07-09 11:29:00,5.5,medium,14,concurrent,5,4,2,11
6796,6797,2017-11-19 17:29:00,7.5,high,7,concurrent,2,1,3,6
6797,6798,2017-12-01 17:29:00,6.5,medium,14,concurrent,5,3,3,11
6798,6799,2017-11-20 01:29:00,7.5,high,7,concurrent,4,3,3,10
6799,6800,2017-12-01 17:29:00,7.8,high,7,concurrent,2,0,2,4
6800,6801,2017-11-20 16:29:00,9.8,critical,3,concurrent,1,2,3,6
6801,6802,2017-12-27 17:08:00,8.1,high,7,concurrent,2,3,1,6
6802,6803,2017-11-20 17:29:00,5.5,medium,14,concurrent,5,7,2,14
6803,6804,2017-11-20 18:29:00,7.1,high,7,concurrent,4,3,0,7
6804,6805,2018-07-03 19:29:00,5.4,medium,14,concurrent,5,7,1,13
6805,6806,2017-11-20 18:29:00,7.5,high,7,concurrent,2,3,3,8
6806,6807,2017-11-20 19:29:00,9.8,critical,3,sequential,0,0,1,1
6807,6808,2017-11-20 19:29:00,6.1,medium,14,concurrent,4,6,2,12
6808,6809,2018-01-05 08:29:00,8.1,high,7,concurrent,2,6,3,11
6809,6810,2017-11-20 20:29:00,5.4,medium,14,concurrent,4,2,3,9
6810,6811,2017-11-20 20:29:00,5.4,medium,14,concurrent,3,6,0,9
6811,6812,2017-11-20 20:29:00,5.4,medium,14,concurrent,2,2,2,6
6812,6813,2018-07-03 19:29:00,5.4,medium,14,concurrent,0,5,0,5
6813,6814,2018-01-31 22:29:00,4.7,medium,14,concurrent,5,4,0,9
6814,6815,2018-01-31 22:29:00,5.9,medium,14,concurrent,1,4,2,7
6815,6816,2018-01-31 22:29:00,5.9,medium,14,concurrent,2,1,1,4
6816,6817,2018-01-31 22:29:00,5.9,medium,14,concurrent,3,1,2,6
6817,6818,2017-11-21 08:29:00,5.4,medium,14,concurrent,0,0,1,1
6818,6819,2018-02-07 17:29:00,7.8,high,7,concurrent,2,0,1,3
6819,6820,2017-11-21 13:29:00,9.8,critical,3,concurrent,4,2,0,6
6820,6821,2017-12-08 15:29:00,8.8,high,7,concurrent,2,0,1,3
6821,6822,2018-03-05 18:29:00,5.3,medium,14,concurrent,5,4,3,12
6822,6823,2017-11-21 14:29:00,8.8,high,7,concurrent,5,0,3,8
6823,6824,2018-02-19 04:29:00,9.8,critical,3,concurrent,5,6,3,14
6824,6825,2017-11-22 08:29:00,9.8,critical,3,concurrent,3,3,1,7
6825,6826,2017-11-23 06:29:00,8.4,high,7,concurrent,5,6,1,12
6826,6827,2018-01-31 20:29:00,7.8,high,7,concurrent,0,6,0,6
6827,6828,2017-12-05 09:29:00,8.1,high,7,concurrent,2,5,2,9
6828,6829,2018-01-19 14:29:00,5.6,medium,14,concurrent,2,0,3,5
6829,6830,2017-12-05 09:29:00,9.8,critical,3,concurrent,3,3,3,9
6830,6831,2017-11-23 21:29:00,9.8,critical,3,concurrent,4,1,1,6
6831,6832,2017-11-23 21:29:00,7.5,high,7,concurrent,0,7,1,8
6832,6833,2017-11-24 05:29:00,7.0,high,7,concurrent,3,3,2,8
6833,6834,2017-11-24 07:29:00,9.8,critical,3,concurrent,2,3,0,5
6834,6835,2017-11-24 07:29:00,9.8,critical,3,concurrent,2,6,3,11
6835,6836,2017-11-24 07:29:00,6.5,medium,14,concurrent,1,3,0,4
6836,6837,2017-11-24 07:29:00,7.8,high,7,concurrent,2,0,0,2
6837,6838,2017-11-24 10:29:00,7.8,high,7,concurrent,3,7,3,13
6838,6839,2017-12-20 18:29:00,8.1,high,7,concurrent,5,1,3,9
6839,6840,2017-11-25 05:29:00,8.8,high,7,concurrent,2,5,3,10
6840,6841,2017-11-25 17:29:00,6.5,medium,14,concurrent,2,0,2,4
6841,6842,2017-11-25 17:29:00,9.8,critical,3,sequential,0,4,1,5
6842,6843,2017-11-25 17:29:00,7.5,high,7,concurrent,4,5,2,11
6843,6844,2018-01-31 20:29:00,7.8,high,7,concurrent,3,5,1,9
6844,6845,2017-11-25 18:29:00,4.9,medium,14,concurrent,1,5,1,7
6845,6846,2017-11-26 21:29:00,7.8,high,7,concurrent,3,4,3,10
6846,6847,2017-12-19 02:29:00,9.8,critical,3,concurrent,4,2,2,8
6847,6848,2017-12-17 05:29:00,6.1,medium,14,sequential,0,5,0,5
6848,6849,2017-11-28 15:29:00,5.5,medium,14,concurrent,3,6,0,9
6849,6850,2017-11-28 15:29:00,5.5,medium,14,concurrent,5,5,1,11
6850,6851,2017-12-01 17:29:00,7.5,high,7,concurrent,4,7,1,12
6851,6852,2017-11-27 10:29:00,8.8,high,7,concurrent,4,0,2,6
6852,6853,2017-11-27 10:29:00,6.1,medium,14,concurrent,3,0,0,3
6853,6854,2017-11-27 10:29:00,8.8,high,7,concurrent,1,4,1,6
6854,6855,2017-11-27 10:29:00,8.8,high,7,concurrent,3,0,3,6
6855,6856,2017-11-27 10:29:00,6.5,medium,14,concurrent,2,0,3,5
6856,6857,2017-12-20 18:29:00,8.8,high,7,concurrent,2,5,3,10
6857,6858,2017-11-27 10:29:00,8.8,high,7,concurrent,5,2,0,7
6858,6859,2017-11-27 10:29:00,6.5,medium,14,concurrent,0,7,0,7
6859,6860,2017-11-27 10:29:00,6.1,medium,14,concurrent,5,6,1,12
6860,6861,2017-12-27 17:08:00,5.3,medium,14,concurrent,4,0,3,7
6861,6862,2018-01-04 17:29:00,3.3,low,30,concurrent,1,3,3,7
6862,6863,2017-11-27 19:29:00,5.5,medium,14,concurrent,3,1,3,7
6863,6864,2017-12-27 17:08:00,7.8,high,7,concurrent,5,4,0,9
6864,6865,2017-12-27 17:08:00,7.8,high,7,sequential,3,3,3,9
6865,6866,2017-12-18 01:29:00,7.8,high,7,concurrent,4,5,2,11
6868,6869,2018-04-24 14:29:00,6.5,medium,14,concurrent,5,3,2,10
6879,6880,2018-04-23 13:29:00,8.8,high,7,concurrent,5,6,1,12
6880,6881,2017-12-27 17:08:00,7.8,high,7,concurrent,2,1,3,6
6881,6882,2018-05-01 16:29:00,8.8,high,7,concurrent,0,2,3,5
6882,6883,2017-12-21 15:29:00,9.8,critical,3,concurrent,0,0,1,1
6883,6884,2017-12-21 15:29:00,9.8,critical,3,concurrent,2,0,0,2
6884,6885,2017-12-21 15:29:00,9.8,critical,3,concurrent,4,1,1,6
6885,6886,2017-12-21 15:29:00,9.8,critical,3,concurrent,5,1,3,9
6886,6887,2017-12-21 15:29:00,9.8,critical,3,concurrent,5,6,2,13
6887,6888,2017-12-21 15:29:00,9.8,critical,3,concurrent,5,7,0,12
6888,6889,2017-12-21 15:29:00,9.8,critical,3,concurrent,0,2,3,5
6889,6890,2017-11-28 20:29:00,7.5,high,7,concurrent,0,0,1,1
6890,6891,2017-11-28 22:29:00,6.1,medium,14,concurrent,0,7,1,8
6891,6892,2017-11-28 23:29:00,6.5,medium,14,sequential,5,7,3,15
6892,6893,2017-11-28 23:29:00,8.8,high,7,concurrent,2,4,1,7
6893,6894,2017-11-28 23:29:00,6.5,medium,14,concurrent,4,6,2,12
6894,6895,2017-11-29 03:29:00,7.8,high,7,concurrent,5,1,1,7
6895,6896,2018-03-30 16:29:00,4.3,medium,14,concurrent,2,0,2,4
6896,6897,2017-11-29 03:29:00,7.8,high,7,concurrent,5,3,3,11
